TransactionID,CustomerID,LocationNormalized,CustAccountBalance,TransactionAmount (INR),spend_balance_ratio
T72305,C6716728,NOWGAWAN SADAT,34.68,7000.0,201.84544405997693
T821063,C6137592,MUMBAI,8.6,1734.0,201.62790697674419
T716848,C2320420,NOIDA,4.96,1000.0,201.61290322580646
T862408,C4838045,DELHI,4.96,1000.0,201.61290322580646
T142020,C4236587,GORAKHPUR,12.32,2483.0,201.5422077922078
T34671,C4298179,MUMBAI,16.44,3311.0,201.39902676399026
T745695,C2916175,ROAD PUNE,1.53,308.0,201.30718954248366
T1010518,C4638827,VALSAD,5.55,1117.0,201.26126126126127
T767853,C3921590,BANGALORE,7.95,1600.0,201.2578616352201
T939579,C8240524,MUMBAI,16.15,3250.0,201.23839009287929
T807367,C2438738,DELHI,6.73,1354.0,201.1887072808321
T426403,C6628135,DELHI,0.92,185.0,201.08695652173913
T121362,C1329276,CHENNAI,0.94,189.0,201.06382978723406
T177754,C7040516,CHURCHANPUR,49.84,10020.0,201.0433386837881
T203630,C5838288,RUDRAPUR,19.92,4000.0,200.80321285140562
T860934,C6532860,CHANDIGARH,184.97,37111.0,200.6325350056766
T951398,C4135378,BOISAR,1.72,345.0,200.58139534883722
T948166,C3028173,NEW DELHI,10.57,2120.0,200.56764427625353
T71634,C7636634,MUMBAI,108.31,21723.0,200.5631982273105
T1020381,C2912677,MUMBAI,24.93,5000.0,200.56157240272765
T584389,C8316379,ERODE,31.72,6361.0,200.53593947036572
T374291,C7336960,KHURJA,28.04,5620.0,200.42796005706134
T948005,C2969440,KOLKATA,11.43,2290.0,200.34995625546807
T781182,C4423713,PATHANKOT,11.98,2400.0,200.3338898163606
T227521,C4727713,NEW DELHI,35.82,7174.0,200.27917364600782
T208735,C4731420,PUNE,8.74,1750.0,200.22883295194507
T1001850,C8197415,GURGAON,4.09,818.0,200.0
T1008140,C6618070,BANGALORE,0.66,132.0,200.0
T1025697,C5213725,LUCKNOW,0.5,100.0,200.0
T102750,C3010789,GURGAON,0.5,100.0,200.0
T132111,C4239192,ALIGARH,0.05,10.0,200.0
T192665,C7373659,MUMBAI,1.0,200.0,200.0
T195363,C2019638,THANE,0.05,10.0,200.0
T238349,C7810018,MUMBAI,1.0,200.0,200.0
T268672,C6823044,DELHI,2.5,500.0,200.0
T298044,C5124912,MUMBAI,0.25,50.0,200.0
T380732,C2636244,SANT KABIR NAGAR,0.5,100.0,200.0
T388924,C7410783,GURGAON,0.5,100.0,200.0
T401880,C8411359,OSL TOWER II CUTTACK,2.94,588.0,200.0
T403378,C1120489,MUMBAI,1.0,200.0,200.0
T43297,C4213748,LUCKNOW,0.5,100.0,200.0
T459649,C9010726,GURGAON,0.5,100.0,200.0
T464850,C1013786,LUCKNOW,0.5,100.0,200.0
T532125,C4739956,JAIPUR,0.05,10.0,200.0
T537504,C8523026,DELHI,2.5,500.0,200.0
T554144,C4315550,NOIDA,0.15,30.0,200.0
T591387,C2738338,KOCHI,0.3,60.0,200.0
T597967,C2420450,MUMBAI,1.0,200.0,200.0
T660232,C6928520,SIVAGANGAI,0.12,24.0,200.0
T73024,C1629168,CHENNAI,0.09,18.0,200.0
T736880,C5042685,DELHI,1.2,240.0,200.0
T762684,C6323831,NOIDA,1.65,330.0,200.0
T765968,C8915586,NOIDA,0.15,30.0,200.0
T803681,C1832052,PUNE,2.02,404.0,200.0
T82759,C8632289,NELLORE,0.9,180.0,200.0
T858602,C3115959,DELHI,0.15,30.0,200.0
T861129,C2013743,LUCKNOW,0.5,100.0,200.0
T885072,C5423060,DELHI,2.5,500.0,200.0
T898408,C7813781,LUCKNOW,0.5,100.0,200.0
T970012,C5715987,DELHI,0.15,30.0,200.0
T202717,C6250612,CHENNAI,0.34,68.0,199.99999999999997
T171482,C7929414,ZIRAKPUR,9.99,1997.0,199.8998998998999
T308014,C8391642,MUMBAI,6.36,1271.0,199.84276729559747
T7526,C7012021,MUMBAI,4.98,995.0,199.7991967871486
T1020691,C3032757,GHAZIABAD,50.07,10000.0,199.72039145196723
T626289,C2311350,CHANDIGARH,1.76,351.0,199.4318181818182
T824831,C5034330,CHENNAI,34.62,6894.0,199.13344887348356
T225085,C1629471,TARAPUR APP THANE THANE,4.57,910.0,199.12472647702407
T509099,C3635018,GHAZIABAD,4.52,900.0,199.11504424778764
T963898,C2832644,BANGALORE,51.24,10200.0,199.0632318501171
T355809,C2265729,LUDHIANA,8.39,1670.0,199.04648390941597
T845077,C3932537,EAST GODAVARI,7.79,1550.0,198.97304236200256
T122814,C1936475,COIMBATORE,0.94,187.0,198.93617021276597
T682944,C6832046,MUMBAI,2.59,514.92,198.8108108108108
T136194,C8039426,HYDERABAD,1.66,330.0,198.7951807228916
T865999,C1038830,MUMBAI,0.79,157.0,198.73417721518987
T267052,C9023161,BANGALORE,0.78,155.0,198.7179487179487
T273607,C5710645,PUNE,0.73,145.0,198.63013698630138
T331070,C3610624,PUNE,0.73,145.0,198.63013698630138
T621094,C6831058,SILCHAR,10.06,1998.0,198.6083499005964
T150535,C8778726,MUMBAI,2.65,526.0,198.49056603773585
T247348,C8439513,TIRUPUR,0.79,156.8,198.48101265822785
T840807,C5698168,ROPAR,8.29,1645.0,198.43184559710497
T869157,C5727077,NOIDA,31.76,6302.0,198.4256926952141
T259218,C5474268,CHENNAI,4.43,879.0,198.41986455981942
T931772,C7224014,NORTH 24 PARGANAS,2.53,502.0,198.4189723320158
T15522,C2340685,BHUJ,18.9,3750.0,198.41269841269843
T979045,C4231589,GANDHINAGAR,0.63,125.0,198.4126984126984
T996516,C3330131,GREATER NOIDA,10.08,2000.0,198.4126984126984
T44590,C6020919,NAWANSHAHR,126.02,25000.0,198.3812093318521
T69491,C4728167,NASHIK,13.33,2644.0,198.34958739684922
T796475,C6025150,THANE,13.55,2687.36,198.32915129151291
T108049,C7538633,PARK MAHAPE NAVI MUMBAI,2.26,448.0,198.23008849557525
T155239,C5134547,THANE W,21.87,4334.9,198.21216278006398
T675813,C6916469,BANASKANTHA,0.5,99.0,198.0
T628280,C9020612,YAMUNANAGAR,8.67,1716.51,197.98269896193773
T688351,C3710618,KOLLAM,0.49,97.0,197.9591836734694
T120716,C2142611,NEW DELHI,2.45,485.0,197.95918367346937
T36402,C4611336,CHANDIGARH,1.76,348.0,197.72727272727272
T775023,C5928815,TEMPLE RAJAMUNDRY,505.91,100000.0,197.66361605819216
T303367,C7539264,WEST GODAVARI,2.85,563.0,197.5438596491228
T785046,C3241448,MUMBAI,6.84,1350.0,197.3684210526316
T985718,C6034942,NORTH 24 PARGANAS,1.46,288.0,197.26027397260273
T381119,C4720346,BANGALORE,5.76,1135.92,197.20833333333334
T98630,C6131640,PUNE,2.59,510.0,196.91119691119692
T188621,C8942765,MARG LOWER PAREL MUMBAI,31.49,6200.0,196.88790092092728
T193701,C8342724,MARG LOWER PAREL MUMBAI,31.49,6200.0,196.88790092092728
T306894,C5142764,MARG LOWER PAREL MUMBAI,31.49,6200.0,196.88790092092728
T731910,C4024637,RAIGARH,2.54,500.0,196.8503937007874
T200730,C7351792,JAIPUR,5.14,1011.0,196.69260700389106
T135057,C6236743,DELHI,0.89,175.0,196.62921348314606
T817587,C1114679,GURGAON,2.66,523.0,196.61654135338344
T1031183,C1734917,NORTH 24 PARGANAS,1.46,287.0,196.57534246575344
T455247,C3125566,CANDOLIM BARDEZ,12.97,2549.0,196.53045489591364
T838675,C6420565,GURGAON,1.15,226.0,196.5217391304348
T878446,C3620552,GURGAON,1.15,226.0,196.5217391304348
T168451,C3013284,MOHALI,3.09,607.0,196.4401294498382
T608285,C5156290,NELLORE,4.0,785.65,196.4125
T894726,C4724136,BHOPAL,9.02,1770.64,196.30155210643017
T284009,C2820474,AGRA,10.19,2000.0,196.27085377821393
T345669,C7920441,AGRA,10.19,2000.0,196.27085377821393
T355204,C7020458,AGRA,10.19,2000.0,196.27085377821393
T590917,C7638923,GHAZIABAD,203.93,40000.0,196.14573628205756
T281729,C6840060,PATNA,1.02,200.0,196.078431372549
T42277,C3212754,BANGALORE,1.53,300.0,196.078431372549
T871274,C3819712,JAMNAGAR,7.17,1405.0,195.95536959553695
T7431,C3032747,NEW DELHI,21.94,4298.0,195.897903372835
T326497,C5533527,CHENNAI,6.13,1200.0,195.75856443719414
T116343,C8318335,NOIDA,7.67,1501.0,195.6975228161669
T60438,C2421539,DELHI,1.38,270.0,195.6521739130435
T998701,C1597432,GURGAON,4.09,800.0,195.59902200488997
T184857,C8242822,NGR KEMPAPURA HEBBAL BANGALORE,5.4,1056.0,195.55555555555554
T84355,C3820554,GURGAON,1.15,224.8,195.47826086956525
T927557,C5924140,SCHOOL GUWAHATI,1.73,338.0,195.3757225433526
T19638,C5631060,DELHI,5.12,1000.0,195.3125
T262473,C1330828,CHENNAI,47.15,9200.0,195.1219512195122
T727861,C1235144,CHANDIGARH,2.46,480.0,195.1219512195122
T885593,C6628826,KOLKATA,2.81,548.0,195.01779359430606
T673817,C4511131,KOLKATA,10.0,1950.0,195.0
T684327,C7616751,LUCKNOW,7.95,1550.0,194.9685534591195
T584471,C8129424,CENTER INDIRANAGAR BANGALORE,21.14,4120.0,194.89120151371807
T366677,C7810445,MARG LOWER PAREL MUMBAI,9.7,1890.0,194.84536082474227
T771844,C7581470,NORTH  24 PARGANAS,5.59,1089.0,194.81216457960645
T720883,C5427950,NEW DELHI,25.68,5000.0,194.70404984423675
T52432,C6913054,PRAKASAM DIST (AP),0.36,70.0,194.44444444444446
T708344,C1313039,PRAKASAM DIST (AP),0.36,70.0,194.44444444444446
T904360,C8239219,WEST GODAVARI,2.85,554.0,194.38596491228068
T587594,C8034947,NORTH 24 PARGANAS,1.46,283.77,194.36301369863014
T959515,C5191575,MUMBAI,4.44,862.11,194.1689189189189
T132789,C6727177,NEW DELHI,0.85,165.0,194.11764705882354
T868725,C8955968,WARANGAL,193.48,37500.0,193.81848253049412
T74,C7527844,BANGALORE,20.63,3998.0,193.7954435288415
T131424,C4833951,AMRITSAR,24.0,4650.26,193.76083333333335
T131903,C1833942,AMRITSAR,24.0,4650.26,193.76083333333335
T263995,C3517225,NEW DELHI,3.66,709.0,193.71584699453553
T72793,C5322412,DHARMAPURI,15.24,2950.0,193.56955380577426
T342690,C3819140,HAMIRPUR,0.77,149.0,193.5064935064935
T82297,C2222271,VISAKHAPATNAM,3.78,731.0,193.3862433862434
T547746,C6139956,PATNA,87.91,17000.0,193.3795927653282
T569382,C3851955,UDAIPUR,2.96,572.0,193.24324324324326
T296262,C2510158,AHMEDABAD,113.89,22000.0,193.1688471331987
T227991,C8613030,TRIVANDRUM,25.01,4827.0,193.0027988804478
T199040,C8730015,GURGAON,67.12,12954.0,192.99761620977353
T440417,C6073326,HOJAI,6.6,1273.75,192.99242424242425
T126119,C4514174,NEW DELHI,2.69,519.0,192.9368029739777
T730585,C7530055,MUMBAI,48.31,9320.0,192.92072034775407
T137156,C4620649,HOSHANGABAD,5.96,1149.8,192.91946308724832
T798025,C3410374,BANGALORE,30.79,5939.0,192.88730107177656
T933651,C1230770,THANE,13.18,2541.97,192.8657056145675
T929442,C4263448,KOTTAYAM,160.49,30950.0,192.84690634930524
T222024,C8223232,NEW DELHI,33.22,6405.0,192.8055388320289
T172904,C5911618,JAIPUR,14.15,2728.0,192.79151943462898
T874439,C4410627,KURNOOL,7.79,1500.0,192.55455712451862
T560423,C7337963,MUMBAI,10.65,2050.34,192.52018779342723
T179910,C1132820,DELHI,18.64,3588.0,192.4892703862661
T352846,C6765733,LUDHIANA,8.39,1614.0,192.37187127532775
T176510,C2522982,SHAHJAHANPUR,0.52,100.0,192.3076923076923
T23135,C1724658,NAINITAL,0.26,50.0,192.3076923076923
T263979,C7210467,GURGAON,0.52,100.0,192.3076923076923
T415963,C6661553,THANE WEST,0.52,100.0,192.3076923076923
T440867,C9031427,GURGAON,0.26,50.0,192.3076923076923
T483285,C7328132,KURALI,0.26,50.0,192.3076923076923
T614660,C3461518,THANE WEST,0.52,100.0,192.3076923076923
T759828,C4928114,KURALI,0.26,50.0,192.3076923076923
T214099,C3739053,SIVASAGAR,5.15,990.0,192.23300970873785
T958762,C7821653,JODHPUR,0.89,171.05,192.19101123595507
T981082,C8160075,FARIDABAD,0.63,121.0,192.06349206349205
T677550,C4715338,NAGPUR,12.81,2460.0,192.03747072599532
T171413,C8040468,AHMEDABAD,25.72,4936.0,191.91290824261276
T557255,C1118357,KHARAR,20.77,3984.0,191.81511795859413
T307880,C4042850,MAHALAXMI (W) MUMBAI,9.59,1839.0,191.76225234619395
T887197,C3842670,DELHI,1.2,230.0,191.66666666666669
T28760,C5023758,PATHANKOT,11.98,2295.0,191.56928213689483
T41255,C6417272,NEW DELHI,3.66,701.0,191.53005464480873
T523545,C3099522,KOLKATA,4.7,900.0,191.48936170212764
T205888,C2631820,KARNAL,12.72,2435.0,191.4308176100629
T145236,C3914938,DARBHANGA,2.09,400.0,191.38755980861245
T279901,C4033376,NAVI MUMBAI,5.09,974.0,191.3555992141454
T328093,C8232484,BIJNI,5.23,1000.0,191.20458891013382
T804820,C5736992,HYDERABAD,6.28,1200.0,191.08280254777068
T1001058,C4337314,DELHI,7.2,1375.0,190.97222222222223
T379219,C1713237,MUMBAI,15.71,3000.0,190.96117122851686
T430536,C5010419,BELLARY,5.35,1021.1,190.85981308411218
T389777,C7027739,THANE,3.65,695.72,190.6082191780822
T786421,C5842769,MARG LOWER PAREL MUMBAI,31.49,6000.0,190.53667831057479
T242625,C4388025,MYSORE,5.25,1000.0,190.47619047619048
T255430,C6788033,MYSORE,5.25,1000.0,190.47619047619048
T959957,C7897216,THANE,5.25,1000.0,190.47619047619048
T312870,C4315747,NAVI MUMBAI,16.51,3144.6,190.46638400969107
T152769,C8820570,GURGAON,1.15,219.0,190.43478260869566
T221736,C3636732,CHENNAI,0.83,158.0,190.36144578313255
T112865,C5720043,NOIDA,15.5,2950.0,190.32258064516128
T389938,C3539774,MALAPPURAM,3.68,700.0,190.2173913043478
T119723,C8217624,BANGALORE,4.49,854.0,190.20044543429844
T764595,C1138087,CHENNAI,9.45,1797.0,190.15873015873018
T379582,C3516732,MUMBAI,6.3,1198.0,190.15873015873015
T131890,C5946212,KURUKSHETRA,2.63,500.0,190.11406844106466
T876514,C3146225,KURUKSHETRA,2.63,500.0,190.11406844106466
T995211,C4946237,KURUKSHETRA,2.63,500.0,190.11406844106466
T841382,C2819424,ANDROTH,7.96,1512.75,190.04396984924622
T97238,C1323384,AHMEDABAD,14.73,2799.0,190.020366598778
T163,C7410760,GULBARGA,5.37,1020.0,189.9441340782123
T690123,C1317385,JAMSHEDPUR,0.89,169.0,189.8876404494382
T433984,C1329111,KASARAGOD,8.69,1650.0,189.873417721519
T26132,C5915685,MUMBAI,111.49,21150.0,189.70311238676115
T814894,C7611362,THANE,0.29,55.0,189.6551724137931
T510538,C1211985,UDHAMPUR,35.34,6700.0,189.58687040181096
T605852,C7631072,SILCHAR,10.06,1907.0,189.56262425447315
T747884,C2312523,MUMBAI,4.32,818.5,189.46759259259258
T634267,C7236413,GUWAHATI,18.11,3431.13,189.4605190502485
T799982,C2234988,HILLTOP NAGPUR,2.83,536.0,189.39929328621906
T1010040,C4741845,BALKUM THANE THANE,3.09,585.0,189.32038834951456
T863961,C7338025,NAGPUR,15.62,2957.0,189.30857874519847
T100293,C6533019,BANGALORE,1.58,299.0,189.2405063291139
T720039,C8711117,MUNGER,5.73,1084.0,189.17975567190226
T314036,C1033119,DELHI,2.11,399.0,189.09952606635073
T122031,C2327739,PUNE,16.97,3206.0,188.9216263995286
T404851,C4733475,NEW DELHI,4.42,835.0,188.91402714932127
T1010384,C4331559,PRATAPGARH,5.84,1103.0,188.86986301369865
T834630,C2811127,MUNGER,5.73,1082.0,188.8307155322862
T10484,C3339783,FATEHABAD,0.53,100.0,188.67924528301887
T14501,C4426856,BANGALORE,3.71,700.0,188.67924528301887
T262252,C8070034,VISAKHAPATNAM,0.53,100.0,188.67924528301887
T262452,C8318447,BANGALORE,1.59,300.0,188.67924528301887
T262857,C2870014,VISAKHAPATNAM,0.53,100.0,188.67924528301887
T541046,C8518465,BANGALORE,1.59,300.0,188.67924528301887
T592118,C5330371,HYDERABAD,2.65,500.0,188.67924528301887
T635441,C8130348,HYDERABAD,2.65,500.0,188.67924528301887
T664775,C4439162,BALLABGARH,0.53,100.0,188.67924528301887
T691520,C1239763,FATEHABAD,0.53,100.0,188.67924528301887
T699462,C8139713,FATEHABAD,0.53,100.0,188.67924528301887
T713908,C8830339,HYDERABAD,2.65,500.0,188.67924528301887
T771619,C2530337,HYDERABAD,2.65,500.0,188.67924528301887
T965790,C5370017,VISAKHAPATNAM,0.53,100.0,188.67924528301887
T279155,C3487427,DELHI,4.15,783.0,188.67469879518072
T914233,C1525569,CANDOLIM BARDEZ,12.97,2447.0,188.66615265998456
T624271,C5032788,VADODARA VADODARA,2.54,479.0,188.58267716535434
T930003,C8634114,PRAKASAM,3.5,660.0,188.57142857142858
T260787,C2912432,PUNE,7.93,1495.0,188.52459016393442
T1000093,C6870431,BETUL,3.23,608.92,188.52012383900927
T244040,C4136781,BANGALORE,212.2,40000.0,188.5014137606032
T804093,C2920059,VIJAYAWADA,65.2,12285.0,188.420245398773
T871786,C5747428,COLLEGE VISAKHAPATNAM,21.0,3956.65,188.41190476190476
T654457,C6551052,BANKURA,10.86,2045.07,188.3121546961326
T847783,C8626686,NEW DELHI,9.12,1717.0,188.26754385964915
T310807,C9087438,DELHI,4.15,781.0,188.19277108433732
T310998,C2087470,DELHI,4.15,781.0,188.19277108433732
T311480,C5687421,DELHI,4.15,781.0,188.19277108433732
T126831,C8225082,HOWRAH,0.93,175.0,188.17204301075267
T970051,C5425070,HOWRAH,0.93,175.0,188.17204301075267
T251663,C2338419,BIDAR DIST KARNATAKA,3.61,679.0,188.0886426592798
T246003,C1132532,NEW DELHI,27.61,5192.0,188.04780876494024
T65737,C5257255,BANGALORE,6.43,1209.0,188.0248833592535
T355800,C7024790,NASHIK,10.78,2025.0,187.847866419295
T231019,C3041066,MUMBAI,2.13,400.0,187.79342723004694
T1030072,C8536527,DELHI,7.99,1500.0,187.73466833541926
T966653,C2136576,DELHI,7.99,1500.0,187.73466833541926
T37919,C4525938,PUNE,7.99,1499.0,187.60951188986232
T849384,C4532647,PUNE,0.8,150.0,187.5
T999045,C1073311,MAHOBA,3.15,590.0,187.30158730158732
T289961,C1534974,NORTH 24 PARGANAS,1.46,273.44,187.2876712328767
T1041241,C8518535,DELHI,3.68,689.0,187.22826086956522
T410296,C7937784,MUMBAI,15.5,2900.0,187.09677419354838
T463765,C4037757,MUMBAI,15.5,2900.0,187.09677419354838
T505865,C1437771,MUMBAI,15.5,2900.0,187.09677419354838
T63148,C7921570,DELHI,1.38,258.0,186.95652173913044
T491332,C4480131,RUWI,78.92,14754.0,186.94880892042573
T495921,C7280154,RUWI,78.92,14754.0,186.94880892042573
T48756,C7425176,THANE,13.55,2533.1,186.94464944649445
T346878,C3240276,PATIALA,5.35,1000.0,186.9158878504673
T711431,C5835958,GOREGAON EAST MUMBAI,69.62,13010.0,186.87158862395862
T301504,C3818661,BANGALORE,90.92,16988.0,186.84557853057632
T571402,C7832966,RISHIKESH,269.75,50378.0,186.758109360519
T573289,C6832942,RISHIKESH,269.75,50378.0,186.758109360519
T251674,C2528334,WORLI,7.28,1359.0,186.67582417582418
T730521,C5020582,KRISHNA,2.25,420.0,186.66666666666666
T734329,C7320558,KRISHNA,2.25,420.0,186.66666666666666
T877040,C1025560,MUMBAI,5.54,1034.0,186.64259927797835
T402274,C9098876,BANGALORE,3.58,668.0,186.59217877094972
T65828,C3913543,CHENNAI,9.55,1781.0,186.49214659685862
T467726,C6229176,PUNE,5.36,999.0,186.38059701492537
T30449,C5624953,SCHOOL SOUTH 24 PARGANAS,26.75,4985.0,186.3551401869159
T626392,C1727656,NEW DELHI,25.61,4770.0,186.25536899648574
T30015,C3228012,COIMBATORE,5.37,1000.0,186.21973929236498
T487757,C6364942,BANGALORE,6.73,1252.0,186.03268945022288
T409471,C1373616,AMBERNATH AMBERNATH THANE,27.25,5065.0,185.87155963302752
T880252,C7125828,NEW DELHI,15.56,2890.0,185.73264781491002
T110798,C4027462,MUMBAI,1.6,297.0,185.625
T380875,C8018139,MUMBAI,85.4,15852.25,185.6235362997658
T719067,C5324228,CHENNAI,2.42,449.0,185.53719008264463
T715580,C8534177,PRAKASAM,3.5,649.0,185.42857142857142
T324867,C3497064,DELHI,0.48,89.0,185.41666666666669
T575026,C4232962,RISHIKESH,269.75,50000.0,185.35681186283597
T429586,C6633516,SOUTH BANGALORE,22.93,4250.0,185.34670737025732
T193859,C2967818,CHENNAI,0.88,163.0,185.22727272727272
T478004,C2927945,MUMBAI,382.27,70805.0,185.22248672404322
T484219,C3627944,MUMBAI,382.27,70805.0,185.22248672404322
T519682,C8813574,MUMBAI,0.54,100.0,185.18518518518516
T801395,C1449211,MIDNAPORE,0.2,37.0,185.0
T163506,C7610685,PUNE,0.73,135.0,184.93150684931507
T838183,C2578711,MUMBAI,2.65,490.0,184.9056603773585
T967848,C5327180,NOIDA,5.14,950.0,184.82490272373542
T297048,C3914919,MUMBAI,54.14,10000.0,184.7063169560399
T734385,C6819766,DELHI,10.82,1998.0,184.65804066543438
T368248,C2820823,SIRMAUR,65.0,12000.0,184.6153846153846
T286522,C2636015,THANE,2.74,505.49,184.48540145985402
T359724,C6717083,GREATER NOIDA,1.99,366.98,184.41206030150755
T346574,C4430469,NOIDA,135.59,25000.0,184.37937901025148
T542601,C7438146,DELHI,27.64,5095.0,184.33429811866858
T852556,C3731257,LUDHIANA,27.13,5000.0,184.29782528566165
T456898,C4232289,KOCHI,12.78,2354.69,184.24804381846636
T337532,C4036365,SANT RAVIDAS NAGAR,0.19,35.0,184.21052631578948
T85099,C9021845,SOUTH 24 PARGANAS,12.22,2250.0,184.1243862520458
T8166,C6215533,NAVI MUMBAI,1.82,335.0,184.06593406593407
T150642,C3436182,PATHANAMTHITTA,1.63,300.0,184.04907975460125
T847771,C2634958,NORTH 24 PARGANAS,1.46,268.66,184.01369863013701
T636869,C2717656,KOLKATA,0.25,46.0,184.0
T458963,C1024622,GORAKHPUR,20.2,3716.0,183.96039603960398
T485028,C8220816,VIZIANAGARAM,17.45,3209.0,183.8968481375358
T1032262,C6229770,GURGAON,5.44,1000.0,183.8235294117647
T131971,C8138862,MORADABAD,2.72,500.0,183.8235294117647
T169036,C4738827,MORADABAD,2.72,500.0,183.8235294117647
T33008,C3942020,BHOPAL,0.68,125.0,183.8235294117647
T52439,C3439485,NAVI MUMBAI,2.72,500.0,183.8235294117647
T803950,C6815088,ERODE,60.44,11110.0,183.81866313699538
T1027596,C7463481,KANPUR,13.12,2409.0,183.6128048780488
T293690,C2030791,SILIGURI,7.37,1353.0,183.5820895522388
T59107,C8223492,DELHI,4.69,861.0,183.58208955223878
T91154,C2139037,SIVASAGAR,5.15,945.0,183.49514563106794
T702838,C8428571,SIVAGANGAI,0.12,22.0,183.33333333333334
T550793,C4212369,VISAKHAPATNAM,0.54,99.0,183.33333333333331
T725204,C2033868,MANGAL KARYALAY NASHIK,9.49,1739.0,183.245521601686
T468344,C1819060,BANGALORE,5.46,1000.0,183.15018315018315
T878137,C5228718,GURGAON,7.1,1299.94,183.09014084507044
T614601,C3326551,BANGALORE,0.82,150.0,182.9268292682927
T562659,C5817181,JEWELLARS THANE,0.9,164.6,182.88888888888889
T307341,C2236565,DELHI,7.99,1461.0,182.85356695869837
T120475,C4626018,MUMBAI,21.88,4000.0,182.81535648994517
T844329,C4521533,NAVI MUMBAI,5.8,1060.0,182.75862068965517
T981473,C2320592,CHENGANNUR,0.75,137.0,182.66666666666666
T711547,C1263649,CHENNAI,18.97,3463.5,182.57775434897206
T295794,C2242843,PUNE,2.74,500.0,182.4817518248175
T363232,C4446250,GURGAON,10.96,2000.0,182.4817518248175
T695633,C8798128,MUMBAI,16.44,3000.0,182.4817518248175
T829713,C5432513,CHANDIGARH,21.95,4004.0,182.4145785876993
T712180,C7677422,MOHALI,4.39,800.0,182.23234624145786
T863591,C6377463,MOHALI,4.39,800.0,182.23234624145786
T199654,C2919185,BARAMATI,32.93,6000.0,182.20467658669907
T317808,C3128138,WEST GODAVARI,12.08,2200.0,182.11920529801324
T692570,C7863163,HAVELI NR PRIDE ASHIYANA PUNE,76.9,14000.0,182.05461638491545
T59235,C3113389,CHANDIGARH,16.48,3000.0,182.0388349514563
T256077,C8212966,FARIDABAD,24.41,4443.0,182.01556739041376
T256998,C3112965,FARIDABAD,24.41,4443.0,182.01556739041376
T518399,C3020253,BANGALORE,0.11,20.0,181.8181818181818
T522518,C5420224,BANGALORE,0.11,20.0,181.8181818181818
T632974,C6820273,BANGALORE,0.11,20.0,181.8181818181818
T876559,C8925519,MUMBAI,5.54,1007.0,181.76895306859205
T508525,C8210612,BANGALORE,4.35,790.0,181.60919540229887
T628850,C4434162,ALWAR,8.26,1500.0,181.59806295399517
T878785,C6836125,CHITTO0R,1.79,325.0,181.56424581005587
T600775,C5616791,SONIPAT,1.57,285.0,181.52866242038215
T324806,C3022831,DELHI,6.06,1100.0,181.51815181518154
T149135,C7113930,BANGALORE,7.75,1406.76,181.51741935483872
T512272,C4734181,KOCHI,4.05,735.0,181.4814814814815
